"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00467513","1990-11-13","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   72",",,0","  -39",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-14","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   50",",,0","  -50",",,0",,,,,,,,,"  -22",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-15","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  150",",,0","  -22",",,0",,,,,,,,,"   72",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-16","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  183",",,0","   61",",,0",,,,,,,,,"   72",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-17","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   61",",,0,0700","    0","T,,0","    0",",,0,","  172",",,0","    6",",,0",,,,,,,,,"    6",",,0,0700",,,,,"    1",",,0",,,,,,
"USC00467513","1990-11-18","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   61",",,0","  -50",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-19","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  106",",,0","  -50",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-20","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  111",",,0","    0",",,0",,,,,,,,,"   39",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-21","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  139",",,0","   22",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-22","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  161",",,0","   39",",,0",,,,,,,,,"   94",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-23","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   84",",,0,0700","    0","P,,0","    0","P,,0,","  156",",,0","   83",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-24","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  128",",,0","   22",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-25","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  106",",,0","   17",",,0",,,,,,,,,"   78",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-26","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  117",",,0","   78",",,0",,,,,,,,,"   94",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-27","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  189",",,0","   78",",,0",,,,,,,,,"  144",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-28","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  222",",,0","  128",",,0",,,,,,,,,"  128",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-11-29","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   28",",,0,0700","    0","P,,0","    0","P,,0,","  206",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1990-11-30","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   28",",,0","  -61",",,0",,,,,,,,,"  -61",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-01","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0",",,0,","   56",",,0","  -72",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-02","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  139",",,0","   44",",,0",,,,,,,,,"   61",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-03","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   10",",,0,0700","    0","P,,0","    0","P,,0,","   83",",,0","   33",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-04","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   79",",,0,0700","    0","P,,0","    0","P,,0,","  111",",,0","  -17",",,0",,,,,,,,,"  -17",",,0,0700","    1",",,0",,,"    1",",,0",,,"    1",",,0",,
"USC00467513","1990-12-05","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   56",",,0,0700","  102",",,0","  102",",,0,","  -17",",,0","  -94",",,0",,,,,,,,,"  -89",",,0,0700",,,,,,,,,"    1",",,0",,
"USC00467513","1990-12-06","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    5",",,0,0700","    0","P,,0","   51",",,0,","    0",",,0","  -94",",,0",,,,,,,,,"  -11",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-07","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   83",",,0","  -17",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-08","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   33",",,0","  -39",",,0",,,,,,,,,"  -33",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-09","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   50",",,0","  -39",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-10","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   78",",,0","  -33",",,0",,,,,,,,,"    6",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-11","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  100",",,0","  -17",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-12","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  128",",,0","   -6",",,0",,,,,,,,,"   56",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-13","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0,","  139",",,0","   50",",,0",,,,,,,,,"   72",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-14","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0,","   94",",,0","  -44",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-15","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   89",",,0,0700","    0","P,,0","    0","P,,0,","   56",",,0","  -50",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-16","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  132",",,0,0700","    0","P,,0","    0","P,,0,","  100",",,0","    0",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-17","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   33",",,0","  -22",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-18","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  163",",,0,0700","    0","P,,0","    0","P,,0,","  122",",,0","   28",",,0",,,,,,,,,"  117",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-19","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  135",",,0,0700","    0","P,,0","    0","P,,0,","  156",",,0","   22",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-20","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   78",",,0","  -11",",,0",,,,,,,,,"   17",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-21","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   46",",,0,0700","    0","P,,0","    0","P,,0,","   61",",,0","    0",",,0",,,,,,,,,"   61",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-22","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0,","  161",",,0","   61",",,0",,,,,,,,,"  128",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-23","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0,","  150",",,0","  128",",,0",,,,,,,,,"  139",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-24","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  193",",,0,0700","    0","P,,0","    0","P,,0,","  144",",,0","  -39",",,0",,,,,,,,,"  -39",",,0,0700","    1",",,0",,,"    1",",,0",,,,,,
"USC00467513","1990-12-25","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   41",",,0,0700","   51",",,0","   51",",,0,","  -39",",,0"," -156",",,0",,,,,,,,," -156",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-26","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","   25",",,0,","   -6",",,0"," -156",",,0",,,,,,,,,"  -94",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-27","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  -22",",,0"," -106",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-28","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   46",",,0,0700","   51",",,0","   51",",,0,","    6",",,0","  -50",",,0",,,,,,,,,"    6",",,0,0700","    1",",,0",,,"    1",",,0","    1",",,0","    1",",,0",,
"USC00467513","1990-12-29","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0,","  128",",,0","    6",",,0",,,,,,,,,"  100",",,0,0700",,,,,,,,,,,,
"USC00467513","1990-12-30","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   10",",,0,0700","    0","P,,0","    0","P,,0,","  150",",,0","  100",",,0",,,,,,,,,"  139",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1990-12-31","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  178",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0700","    1",",,0",,,"    1",",,0",,,"    1",",,0",,
"USC00467513","1991-01-01","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","T,,0","    0",",,0,","  -28",",,0","  -83",",,0",,,,,,,,,"  -44",",,0,0700",,,,,"    1",",,0",,,"    1",",,0",,
"USC00467513","1991-01-02","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   67",",,0","  -50",",,0",,,,,,,,,"  -17",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-03","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   78",",,0","  -17",",,0",,,,,,,,,"    0",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1991-01-04","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","    0",",,0","  -78",",,0",,,,,,,,,"  -78",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-05","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   33",",,0","  -83",",,0",,,,,,,,,"   11",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1991-01-06","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0,","   78",",,0","    6",",,0",,,,,,,,,"   67",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-07","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  196",",,0,0700","    0","P,,0","    0","P,,0,","   89",",,0","   17",",,0",,,,,,,,,"   17",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1991-01-08","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  135",",,0,0700","    0","P,,0","    0","P,,0,","   28",",,0","  -22",",,0",,,,,,,,,"  -22",",,0,0700","    1",",,0",,,"    1",",,0",,,,,,
"USC00467513","1991-01-09","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   23",",,0,0700","    0","P,,0","    0","P,,0,","   11",",,0","  -33",",,0",,,,,,,,,"   11",",,0,0700",,,,,"    1",",,0",,,,,,
"USC00467513","1991-01-10","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   25",",,0,0700","    0","P,,0","    0","P,,0,","   39",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0700","    1",",,0",,,"    1",",,0",,,,,,
"USC00467513","1991-01-11","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   30",",,0,0700","    0","P,,0","    0","P,,0,","   61",",,0","  -11",",,0",,,,,,,,,"   -6",",,0,0700",,,,,,,,,"    1",",,0","    1",",,0"
"USC00467513","1991-01-12","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   51",",,0,0700","    0","P,,0","    0","P,,0,","   67",",,0","   -6",",,0",,,,,,,,,"   67",",,0,0700","    1",",,0",,,,,,,"    1",",,0",,
"USC00467513","1991-01-13","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   61",",,0,0700","   13",",,0","   25",",,0,","   67",",,0","  -67",",,0",,,,,,,,,"  -67",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-14","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    8",",,0,0700","   13",",,0","   25",",,0,","  -28",",,0"," -106",",,0",,,,,,,,,"  -28",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1991-01-15","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0",",,0,","   78",",,0","  -28",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-16","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0,","  100",",,0","   -6",",,0",,,,,,,,,"   67",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-17","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   48",",,0,0700","    0","P,,0","    0","P,,0,","  128",",,0","  -28",",,0",,,,,,,,,"  -28",",,0,0700",,,,,"    1",",,0",,,,,,
"USC00467513","1991-01-18","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700",,,"   25",",,0,","  -22",",,0","  -33",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-19","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0",,,"   -6",",,0","  -44",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-20","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   64",",,0,0700","   51",",,0","   51",",,0,","   72",",,0","  -39",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-21","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   41",",,0,0700","   76",",,0","   76",",,0,","   17",",,0","  -56",",,0",,,,,,,,,"  -56",",,0,0700","    1",",,0",,,"    1",",,0",,,,,,
"USC00467513","1991-01-22","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   46",",,0,0700","  152",",,0","  229",",,0,","  -56",",,0"," -139",",,0",,,,,,,,," -139",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-23","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0",",,0","  203",",,0,","  -67",",,0"," -156",",,0",,,,,,,,," -106",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-24","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","T,,0","  178",",,0,","  -11",",,0"," -111",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-25","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","  102",",,0,","  -22",",,0"," -128",",,0",,,,,,,,," -128",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-26","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","   76",",,0,","  -28",",,0"," -144",",,0",,,,,,,,,"  -56",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-27","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","   51",",,0,","    0",",,0","  -89",",,0",,,,,,,,,"  -83",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-28","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   20",",,0,0700","    0","P,,0","   25",",,0,","   39",",,0","  -83",",,0",,,,,,,,,"   17",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-29","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0",",,0,","   56",",,0","  -11",",,0",,,,,,,,,"    0",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-30","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0",",,0","    0",",,0,","  106",",,0","    0",",,0",,,,,,,,,"   89",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-01-31","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  196",",,0,0700","    0","T,,0","    0","T,,0,","  100",",,0","  -61",",,0",,,,,,,,,"  -61",",,0,0700","    1",",,0","    1",",,0","    1",",,0",,,,,,
"USC00467513","1991-02-01","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","T,,0","    0","T,,0,","  -28",",,0","  -94",",,0",,,,,,,,,"  -83",",,0,0700",,,,,,,,,"    1",",,0",,
"USC00467513","1991-02-02","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0",",,0,","   61",",,0","  -83",",,0",,,,,,,,,"   17",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-03","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  100",",,0","   11",",,0",,,,,,,,,"   22",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-04","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  139",",,0","   11",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-05","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  167",",,0","   28",",,0",,,,,,,,,"   94",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-06","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   28",",,0,0700","    0","P,,0","    0","P,,0,","  139",",,0","   78",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-07","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   56",",,0,0700","    0","P,,0","    0","P,,0,","  100",",,0","   72",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-08","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0,","   83",",,0","  -11",",,0",,,,,,,,,"  -11",",,0,0700","    1",",,0",,,,,,,"    1",",,0",,
"USC00467513","1991-02-09","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    3",",,0,0700","    0","T,,0","    0","T,,0,","  -11",",,0","  -44",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-10","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0",",,0,","   94",",,0","  -50",",,0",,,,,,,,,"   -6",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-11","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   28",",,0","  -78",",,0",,,,,,,,,"  -78",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-12","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","    0",",,0"," -100",",,0",,,,,,,,," -100",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-13","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   44",",,0"," -111",",,0",,,,,,,,,"   39",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-14","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  160",",,0,0700","    0","P,,0","    0","P,,0,","   72",",,0","   17",",,0",,,,,,,,,"   33",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-15","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   94",",,0,0700","  203",",,0","  203",",,0,","   33",",,0"," -117",",,0",,,,,,,,," -117",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-16","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   20",",,0,0700","   51",",,0","  254",",,0,"," -111",",,0"," -200",",,0",,,,,,,,," -194",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-17","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","  152",",,0,","  -44",",,0"," -200",",,0",,,,,,,,,"  -44",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-18","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   30",",,0,0700","    0",",,0","  102",",,0,","   28",",,0","  -44",",,0",,,,,,,,,"   28",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-19","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   66",",,0,0700","    0","P,,0",,,"   83",",,0","   28",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-20","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   74",",,0,0700","    0","P,,0","    0",",,0,","  128",",,0","   78",",,0",,,,,,,,,"   78",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-21","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   48",",,0,0700","    0","P,,0","    0","P,,0,","   78",",,0","   -6",",,0",,,,,,,,,"   17",",,0,0700","    1",",,0",,,,,,,,,,
"USC00467513","1991-02-22","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  122",",,0","   17",",,0",,,,,,,,,"   50",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-23","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  117",",,0","  -39",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-24","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","   89",",,0","  -44",",,0",,,,,,,,,"  -28",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-25","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0","P,,0,0700","    0","P,,0","    0","P,,0,","  106",",,0","  -28",",,0",,,,,,,,,"   11",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-26","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   91",",,0,0700","   66",",,0","   76",",,0,","   17",",,0","  -61",",,0",,,,,,,,,"  -61",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-27","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","   30",",,0,0700","   51",",,0","  127",",,0,","  -50",",,0","  -89",",,0",,,,,,,,,"  -83",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-02-28","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    8",",,0,0700","    0","T,,0","   76",",,0,","    6",",,0","  -89",",,0",,,,,,,,,"  -39",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-03-01","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0",",,0,0700","    0","P,,0","    0",",,0,","  106",",,0","  -39",",,0",,,,,,,,,"   44",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-03-02","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","  135",",,0,0700","    0","P,,0","    0","P,,0,","  133",",,0","   44",",,0",,,,,,,,,"  106",",,0,0700",,,,,,,,,,,,
"USC00467513","1991-03-03","38.2062","-80.5205","941.8","RICHWOOD 1 SSE, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0,","  194",",,0","   78",",,0",,,,,,,,,"   83",",,0,0700",,,,,,,,,,,,
